episode_id,policy,training_seed,evaluation_seed,num_agents,time,agent,x,y,z,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,min_pair_distance,send_latency_ms,telemetry_age_ms,interventions,qp_infeasible
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.0,0,6.89638090133667,-0.10631324350833893,2.221280097961426,0.04253852739930153,0.03603064641356468,0.0074404641054570675,-1.1812355518341064,0.07795628905296326,0.4719017446041107,7.376870155334473,2.7823520358651876,0.5277900490909815,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.0,1,1.8616894483566284,5.7182936668396,3.352799654006958,-0.028078142553567886,0.01893400214612484,0.005791209638118744,0.6595013737678528,-0.7720094919204712,-0.1792113482952118,7.376870155334473,2.7823520358651876,0.5732739809900522,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.0,2,-5.843518257141113,3.8427469730377197,3.579113006591797,0.006291945464909077,-0.03630281612277031,-0.0018952341051772237,1.1836241483688354,-0.9196081161499023,0.29333704710006714,7.376870155334473,2.7823520358651876,0.5257551092654467,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.0,3,-4.768973350524902,-3.448032855987549,3.9078893661499023,-0.046603135764598846,0.017790796235203743,-0.003173012984916568,-1.0462620258331299,-1.8717833757400513,0.2799161374568939,7.376870155334473,2.7823520358651876,0.5584598984569311,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.0,4,2.181624412536621,-6.539160251617432,2.4050116539001465,0.006219100207090378,-0.007909029722213745,0.004208696074783802,-0.6364865899085999,-0.3414643108844757,0.46709752082824707,7.376870155334473,2.7823520358651876,0.4741400480270386,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.1,0,6.897271633148193,-0.08954036980867386,2.229123115539551,-0.0033118510618805885,0.04754369333386421,0.03284332901239395,-1.133089542388916,0.06772483885288239,0.47015658020973206,7.367800235748291,2.223283052444458,27.349123964086175,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.1,1,1.830580234527588,5.711207866668701,3.351273775100708,-0.14356718957424164,0.01207579206675291,-0.013250545598566532,0.8038497567176819,-0.727683424949646,-0.2847035229206085,7.367800235748291,2.223283052444458,35.52262601442635,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.1,2,-5.816715240478516,3.8357393741607666,3.576396942138672,-0.013254223391413689,-0.03386059030890465,-0.004090023227035999,1.1834014654159546,-0.9202088713645935,0.29395803809165955,7.367800235748291,2.223283052444458,22.50892180018127,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.1,3,-4.802999496459961,-3.4546093940734863,3.9045324325561523,-0.1628367006778717,0.012788713909685612,-0.022316835820674896,-1.0378434658050537,-1.5912652015686035,0.28361251950263977,7.367800235748291,2.223283052444458,30.76793602667749,4,0
gcbf_local_train1102_n5_seed41017,gcbf_local,1102,41017,5,0.1,4,2.163417100906372,-6.542303085327148,2.4004950523376465,-0.07330383360385895,-0.010368364863097668,-0.020533831790089607,-0.6351402401924133,-0.3338720202445984,0.4688258171081543,7.367800235748291,2.223283052444458,19.534430000931025,4,0
