episode_id,policy,training_seed,evaluation_seed,num_agents,time,agent,x,y,z,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,min_pair_distance,send_latency_ms,telemetry_age_ms,interventions,qp_infeasible
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.0,0,7.263858795166016,0.08876089006662369,2.9011151790618896,-0.010677545331418514,-0.04670949652791023,0.01889631152153015,-1.266762375831604,-0.32589372992515564,0.4038645029067993,7.664624214172363,2.9392889700829983,0.44157099910080433,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.0,1,2.098661184310913,5.929807186126709,2.7685885429382324,-0.07923097908496857,0.01606575958430767,0.00281979376450181,0.21298065781593323,-0.7763501405715942,0.19094115495681763,7.664624214172363,2.9392889700829983,0.3876062110066414,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.0,2,-5.736094951629639,3.9648308753967285,3.117765426635742,0.02363668382167816,-0.04343164712190628,-0.012158187106251717,1.1947778463363647,-1.0469824075698853,0.41042378544807434,7.664624214172363,2.9392889700829983,0.5716411396861076,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.0,3,-5.055494785308838,-3.856574296951294,3.4913272857666016,0.04401673376560211,-0.025318913161754608,-0.012891852296888828,0.02229853719472885,-0.6740984916687012,0.3687255382537842,7.664624214172363,2.9392889700829983,0.5551469512283802,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.0,4,2.0014872550964355,-6.51957893371582,2.1297547817230225,-0.03668329864740372,0.01424354687333107,-0.008858739398419857,-0.5533566474914551,-0.3960268497467041,0.5367352962493896,7.664624214172363,2.9392889700829983,0.5437678191810846,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.1,0,7.282010555267334,0.0803462564945221,2.9012067317962646,-0.026045316830277443,-0.041286323219537735,-0.0007823926862329245,-1.266862154006958,-0.32463398575782776,0.4038873016834259,7.643038272857666,2.1384439896792173,23.35859090089798,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.1,1,2.0721170902252197,5.940025329589844,2.7665743827819824,-0.11200347542762756,0.032703038305044174,0.01493925228714943,0.24488267302513123,-0.7595073580741882,0.13520145416259766,7.643038272857666,2.1384439896792173,19.528558012098074,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.1,2,-5.733466625213623,3.9560344219207764,3.110288619995117,0.033526696264743805,-0.05342189222574234,-0.0667480081319809,1.1945421695709229,-1.0464805364608765,0.4122326672077179,7.643038272857666,2.1384439896792173,27.22126105800271,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.1,3,-5.0529046058654785,-3.849431276321411,3.4826908111572266,0.05774293839931488,-0.025238944217562675,-0.06831763684749603,0.005111813545227051,-0.6898829340934753,0.37039846181869507,7.643038272857666,2.1384439896792173,26.378453942015767,3,0
gcbf_local_train1101_n5_seed41013,gcbf_local,1101,41013,5,0.1,4,1.9831290245056152,-6.5104594230651855,2.1302125453948975,-0.06676024943590164,0.0272277370095253,0.026945780962705612,-0.5514370799064636,-0.4243655502796173,0.5376362204551697,7.643038272857666,2.1384439896792173,25.73276893235743,3,0
