episode_id,policy,training_seed,evaluation_seed,num_agents,time,agent,x,y,z,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,min_pair_distance,send_latency_ms,telemetry_age_ms,interventions,qp_infeasible
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.0,0,6.937740325927734,-0.2526036500930786,2.380307197570801,0.03521633893251419,-0.03411159664392471,-0.01200899574905634,-1.2930357456207275,0.07262163609266281,0.3425208628177643,7.600730895996094,1.8773919437080622,0.48054615035653114,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.0,1,1.9598308801651,5.652257919311523,2.841538667678833,0.050268035382032394,-0.026939840987324715,-0.08417369425296783,-0.6423560380935669,-1.2382423877716064,0.25028374791145325,7.600730895996094,1.8773919437080622,0.6112658884376287,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.0,2,-5.8284525871276855,3.993603467941284,3.025341033935547,0.002182919066399336,0.046560246497392654,-0.028070596978068352,1.1484891176223755,-0.9120131134986877,0.1688743382692337,7.600730895996094,1.8773919437080622,0.6446661427617073,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.0,3,-4.6621174812316895,-3.507380247116089,3.4074621200561523,0.03745074197649956,-0.014103622175753117,-0.009297183714807034,1.139406681060791,1.0065566301345825,0.12450451403856277,7.600730895996094,1.8773919437080622,0.6161360070109367,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.0,4,2.2250332832336426,-6.590765953063965,2.4847540855407715,0.024171356111764908,-0.039032239466905594,-0.0037600069772452116,-0.6664083003997803,1.2611740827560425,0.29284948110580444,7.600730895996094,1.8773919437080622,0.49246102571487427,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.1,0,6.942677021026611,-0.26469624042510986,2.375271797180176,0.07643372565507889,-0.03924005851149559,-0.007055680733174086,-1.2932075262069702,0.07443982362747192,0.343356192111969,7.605331897735596,1.652758102864027,0.7304339669644833,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.1,1,1.965760588645935,5.645228385925293,2.832444429397583,0.07898196578025818,-0.0438150130212307,-0.07357998192310333,-0.6440140008926392,-1.2380671501159668,0.25153061747550964,7.605331897735596,1.652758102864027,0.8762809447944164,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.1,2,-5.831584453582764,4.004574775695801,3.015666961669922,0.04825273156166077,0.040764860808849335,-0.06261651962995529,1.1483138799667358,-0.9115363955497742,0.16923870146274567,7.605331897735596,1.652758102864027,22.20498095266521,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.1,3,-4.657649517059326,-3.51147198677063,3.4080419540405273,0.08254717290401459,-0.0228870902210474,0.027250150218605995,1.1388130187988281,1.0069979429244995,0.12327604740858078,7.605331897735596,1.652758102864027,0.8521550334990025,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.1,4,2.230285406112671,-6.6004719734191895,2.4831061363220215,0.07610907405614853,-0.050302181392908096,-0.01303642988204956,-0.667165219783783,1.261069655418396,0.2918936312198639,7.605331897735596,1.652758102864027,0.5783149972558022,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.2,0,6.9464640617370605,-0.2745494842529297,2.376126289367676,0.027313418686389923,-0.02859901636838913,0.004692616406828165,-1.2929785251617432,0.07532547414302826,0.34284722805023193,7.608064651489258,1.7153560183942318,31.400902895256877,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.2,1,1.9706659317016602,5.636170864105225,2.826005220413208,0.03941923752427101,-0.039988208562135696,-0.0741267278790474,-0.6438069939613342,-1.2380276918411255,0.25317052006721497,7.608064651489258,1.7153560183942318,0.9312399197369814,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.2,2,-5.833864212036133,4.003211498260498,3.009654998779297,0.0006336187361739576,0.04367836192250252,-0.04265068471431732,1.1483606100082397,-0.9120230078697205,0.17060138285160065,7.608064651489258,1.7153560183942318,20.268880063667893,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.2,3,-4.654722690582275,-3.517544746398926,3.4124059677124023,0.02668135240674019,-0.010559883899986744,0.038509391248226166,1.1386597156524658,1.0073704719543457,0.12339552491903305,7.608064651489258,1.7153560183942318,0.910816015675664,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.2,4,2.2339823246002197,-6.610133171081543,2.4827399253845215,0.03463898226618767,-0.044302597641944885,-0.013721697963774204,-0.6669903993606567,1.261110544204712,0.2927231192588806,7.608064651489258,1.7153560183942318,31.01909998804331,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.30000000000000004,0,6.949686050415039,-0.2843513786792755,2.377224922180176,0.05049982666969299,-0.04471028968691826,-0.01022281777113676,-1.2932249307632446,0.07421689480543137,0.32744067907333374,7.610424041748047,2.368063200265169,0.5865748971700668,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.30000000000000004,1,1.9741266965866089,5.626492023468018,2.819535493850708,0.02999170310795307,-0.05716193839907646,-0.08351265639066696,-0.6439253687858582,-1.2378579378128052,0.25460922718048096,7.610424041748047,2.368063200265169,1.1795389000326395,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.30000000000000004,2,-5.8465352058410645,3.998678207397461,3.004192352294922,-0.05508439615368843,0.02776755578815937,-0.07728423923254013,1.1489094495773315,-0.9110236763954163,0.17064107954502106,7.610424041748047,2.368063200265169,21.91206021234393,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.30000000000000004,3,-4.65300989151001,-3.524775505065918,3.4166479110717773,0.04385531693696976,-0.025546478107571602,0.023484887555241585,1.1384073495864868,1.007941484451294,0.12274853885173798,7.610424041748047,2.368063200265169,1.294015208259225,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.30000000000000004,4,2.236455202102661,-6.61993932723999,2.4818854331970215,0.023665228858590126,-0.059328705072402954,-0.023256631568074226,-0.666968047618866,1.2611020803451538,0.29320767521858215,7.610424041748047,2.368063200265169,32.80997206456959,0,0
mappo_local_train1101_n5_seed41017,mappo_local,1101,41017,5,0.4,0,6.950572967529297,-0.2900548577308655,2.375210762023926,0.03100818768143654,-0.04687006026506424,-0.03729521483182907,-1.2929658889770508,0.07551789283752441,0.3277433216571808,7.611080646514893,2.96286609955132,1.044807955622673,0,0
