step,time_s,uav,x_m,y_m,z_m,goal_x_m,goal_y_m,goal_z_m
7,1.75,2,2.2756476402282715,5.132322311401367,3.1226589679718018,-1.7820264101028442,-6.079254150390625,4.519034385681152
7,1.75,3,-4.262661457061768,2.563685655593872,4.177077293395996,5.719174861907959,-4.171810626983643,4.364777088165283
7,1.75,4,-4.352958679199219,-4.244587421417236,4.548690319061279,5.001323223114014,3.716939926147461,4.222613334655762
7,1.75,5,1.4684712886810303,-6.779447078704834,3.3978593349456787,-2.395526647567749,6.9749226570129395,4.659604072570801
8,2.0,1,6.136709690093994,-0.31798553466796875,3.6725339889526367,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
8,2.0,2,2.3540241718292236,5.048550605773926,3.155409336090088,-1.7820264101028442,-6.079254150390625,4.519034385681152
8,2.0,3,-4.082776069641113,2.436875343322754,4.193201065063477,5.719174861907959,-4.171810626983643,4.364777088165283
8,2.0,4,-4.038631916046143,-4.160648822784424,4.728466033935547,5.001323223114014,3.716939926147461,4.222613334655762
8,2.0,5,1.3653699159622192,-6.839267730712891,3.544525623321533,-2.395526647567749,6.9749226570129395,4.659604072570801
9,2.25,1,6.07828950881958,-0.454606831073761,3.814603090286255,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
9,2.25,2,2.292588472366333,4.897271633148193,3.2684431076049805,-1.7820264101028442,-6.079254150390625,4.519034385681152
9,2.25,3,-3.809053897857666,2.206394910812378,4.3406662940979,5.719174861907959,-4.171810626983643,4.364777088165283
9,2.25,4,-3.7534615993499756,-4.102755069732666,4.965747356414795,5.001323223114014,3.716939926147461,4.222613334655762
9,2.25,5,1.2243608236312866,-6.777220726013184,3.7031705379486084,-2.395526647567749,6.9749226570129395,4.659604072570801
10,2.5,1,5.888535499572754,-0.569021463394165,3.9526495933532715,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
10,2.5,2,2.3393423557281494,4.815055847167969,3.2980313301086426,-1.7820264101028442,-6.079254150390625,4.519034385681152
10,2.5,3,-3.66666579246521,2.07163405418396,4.361149311065674,5.719174861907959,-4.171810626983643,4.364777088165283
10,2.5,4,-3.4791054725646973,-3.94914174079895,5.137959957122803,5.001323223114014,3.716939926147461,4.222613334655762
10,2.5,5,1.091256022453308,-6.8694539070129395,3.8501579761505127,-2.395526647567749,6.9749226570129395,4.659604072570801
11,2.75,1,5.768572807312012,-0.7801470160484314,4.074968338012695,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
11,2.75,2,2.2552731037139893,4.63795804977417,3.400084972381592,-1.7820264101028442,-6.079254150390625,4.519034385681152
11,2.75,3,-3.4051005840301514,1.8362890481948853,4.495976448059082,5.719174861907959,-4.171810626983643,4.364777088165283
11,2.75,4,-3.3355724811553955,-3.904083490371704,5.402244567871094,5.001323223114014,3.716939926147461,4.222613334655762
11,2.75,5,0.9458240270614624,-6.85230827331543,3.9932703971862793,-2.395526647567749,6.9749226570129395,4.659604072570801
12,3.0,1,5.5328369140625,-0.913530707359314,4.185642242431641,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
12,3.0,2,2.3054308891296387,4.576478958129883,3.410581350326538,-1.7820264101028442,-6.079254150390625,4.519034385681152
12,3.0,3,-3.1202845573425293,1.6976052522659302,4.635162353515625,5.719174861907959,-4.171810626983643,4.364777088165283
12,3.0,4,-3.076979160308838,-3.740612268447876,5.526769638061523,5.001323223114014,3.716939926147461,4.222613334655762
12,3.0,5,0.8267558217048645,-6.955931663513184,4.110708236694336,-2.395526647567749,6.9749226570129395,4.659604072570801
13,3.25,1,5.3365325927734375,-1.1281685829162598,4.270584583282471,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
13,3.25,2,2.2522459030151367,4.4106574058532715,3.4818522930145264,-1.7820264101028442,-6.079254150390625,4.519034385681152
13,3.25,3,-2.949805498123169,1.474143147468567,4.749945163726807,5.719174861907959,-4.171810626983643,4.364777088165283
13,3.25,4,-2.932722806930542,-3.624006748199463,5.700058460235596,5.001323223114014,3.716939926147461,4.222613334655762
13,3.25,5,0.7115678787231445,-6.932299613952637,4.217953205108643,-2.395526647567749,6.9749226570129395,4.659604072570801
14,3.5,1,5.025167942047119,-1.2208870649337769,4.354940891265869,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
14,3.5,2,2.3310673236846924,4.36675500869751,3.4886462688446045,-1.7820264101028442,-6.079254150390625,4.519034385681152
14,3.5,3,-2.787440538406372,1.3726004362106323,4.906540393829346,5.719174861907959,-4.171810626983643,4.364777088165283
14,3.5,4,-2.659719944000244,-3.4300780296325684,5.764173984527588,5.001323223114014,3.716939926147461,4.222613334655762
14,3.5,5,0.6196209788322449,-7.02357292175293,4.313817024230957,-2.395526647567749,6.9749226570129395,4.659604072570801
15,3.75,1,4.749303817749023,-1.337401270866394,4.4556884765625,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
15,3.75,2,2.297142267227173,4.2534003257751465,3.589632272720337,-1.7820264101028442,-6.079254150390625,4.519034385681152
15,3.75,3,-2.6306440830230713,1.1807019710540771,5.047661781311035,5.719174861907959,-4.171810626983643,4.364777088165283
15,3.75,4,-2.4745376110076904,-3.274684190750122,5.963896751403809,5.001323223114014,3.716939926147461,4.222613334655762
15,3.75,5,0.5330937504768372,-6.972683906555176,4.436012268066406,-2.395526647567749,6.9749226570129395,4.659604072570801
16,4.0,1,4.428423881530762,-1.3638142347335815,4.525022029876709,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
16,4.0,2,2.3752472400665283,4.2546467781066895,3.6149561405181885,-1.7820264101028442,-6.079254150390625,4.519034385681152
16,4.0,3,-2.501675844192505,1.0703094005584717,5.21037483215332,5.719174861907959,-4.171810626983643,4.364777088165283
16,4.0,4,-2.1829423904418945,-3.056849479675293,6.008557319641113,5.001323223114014,3.716939926147461,4.222613334655762
16,4.0,5,0.4495852589607239,-7.052431583404541,4.5204997062683105,-2.395526647567749,6.9749226570129395,4.659604072570801
17,4.25,1,4.107879638671875,-1.3652809858322144,4.573713779449463,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
17,4.25,2,2.3259682655334473,4.155898571014404,3.6820573806762695,-1.7820264101028442,-6.079254150390625,4.519034385681152
17,4.25,3,-2.3878822326660156,0.8555433750152588,5.252146244049072,5.719174861907959,-4.171810626983643,4.364777088165283
17,4.25,4,-1.9265098571777344,-2.8342859745025635,6.082027435302734,5.001323223114014,3.716939926147461,4.222613334655762
17,4.25,5,0.35465893149375916,-6.986552715301514,4.592388153076172,-2.395526647567749,6.9749226570129395,4.659604072570801
18,4.5,1,3.7756972312927246,-1.3522733449935913,4.632065296173096,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
18,4.5,2,2.3886923789978027,4.191733360290527,3.722196578979492,-1.7820264101028442,-6.079254150390625,4.519034385681152
18,4.5,3,-2.299376964569092,0.771651029586792,5.4276347160339355,5.719174861907959,-4.171810626983643,4.364777088165283
18,4.5,4,-1.648089051246643,-2.585425615310669,6.08966064453125,5.001323223114014,3.716939926147461,4.222613334655762
18,4.5,5,0.26284337043762207,-7.033666133880615,4.666934967041016,-2.395526647567749,6.9749226570129395,4.659604072570801
19,4.75,1,3.4467344284057617,-1.3397036790847778,4.698530673980713,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
19,4.75,2,2.3296492099761963,4.111291885375977,3.81632924079895,-1.7820264101028442,-6.079254150390625,4.519034385681152
19,4.75,3,-2.211622953414917,0.5560652613639832,5.483395576477051,5.719174861907959,-4.171810626983643,4.364777088165283
19,4.75,4,-1.3651373386383057,-2.3418688774108887,6.095426559448242,5.001323223114014,3.716939926147461,4.222613334655762
19,4.75,5,0.16612178087234497,-6.962472915649414,4.744511604309082,-2.395526647567749,6.9749226570129395,4.659604072570801
20,5.0,1,3.2565951347351074,-1.4597598314285278,4.760998249053955,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
20,5.0,2,2.387523651123047,4.144204616546631,3.8937220573425293,-1.7820264101028442,-6.079254150390625,4.519034385681152
20,5.0,3,-2.1185755729675293,0.37282752990722656,5.639655590057373,5.719174861907959,-4.171810626983643,4.364777088165283
20,5.0,4,-1.0675945281982422,-2.1114675998687744,6.095250129699707,5.001323223114014,3.716939926147461,4.222613334655762
20,5.0,5,0.09959708899259567,-7.027925491333008,4.816829681396484,-2.395526647567749,6.9749226570129395,4.659604072570801
21,5.25,1,3.0647716522216797,-1.4707937240600586,4.87058162689209,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
21,5.25,2,2.352022171020508,4.041058540344238,4.020204544067383,-1.7820264101028442,-6.079254150390625,4.519034385681152
21,5.25,3,-1.9879591464996338,0.3033517599105835,5.698429584503174,5.719174861907959,-4.171810626983643,4.364777088165283
21,5.25,4,-0.7628308534622192,-2.0173044204711914,6.190392971038818,5.001323223114014,3.716939926147461,4.222613334655762
21,5.25,5,0.05489024519920349,-6.979616165161133,4.923563480377197,-2.395526647567749,6.9749226570129395,4.659604072570801
22,5.5,1,2.919438600540161,-1.5659315586090088,4.970884323120117,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
22,5.5,2,2.40630841255188,4.058892726898193,4.158238410949707,-1.7820264101028442,-6.079254150390625,4.519034385681152
22,5.5,3,-1.888365387916565,0.10485595464706421,5.7778544425964355,5.719174861907959,-4.171810626983643,4.364777088165283
22,5.5,4,-0.4704306423664093,-1.9257599115371704,6.250793933868408,5.001323223114014,3.716939926147461,4.222613334655762
22,5.5,5,0.022954706102609634,-7.044952869415283,5.052576065063477,-2.395526647567749,6.9749226570129395,4.659604072570801
23,5.75,1,2.729848623275757,-1.5655455589294434,5.063016891479492,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
23,5.75,2,2.348864793777466,3.9944794178009033,4.267095565795898,-1.7820264101028442,-6.079254150390625,4.519034385681152
23,5.75,3,-1.742273211479187,-0.02627602219581604,5.794299125671387,5.719174861907959,-4.171810626983643,4.364777088165283
23,5.75,4,-0.16667339205741882,-1.7980878353118896,6.27638578414917,5.001323223114014,3.716939926147461,4.222613334655762
23,5.75,5,-0.02166350558400154,-6.971972942352295,5.161207675933838,-2.395526647567749,6.9749226570129395,4.659604072570801
24,6.0,1,2.5903942584991455,-1.6225907802581787,5.158076763153076,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
24,6.0,2,2.401594638824463,4.064278602600098,4.407427787780762,-1.7820264101028442,-6.079254150390625,4.519034385681152
24,6.0,3,-1.6552337408065796,-0.18774907290935516,5.833459854125977,5.719174861907959,-4.171810626983643,4.364777088165283
24,6.0,4,0.14004650712013245,-1.6653167009353638,6.3125152587890625,5.001323223114014,3.716939926147461,4.222613334655762
24,6.0,5,-0.0579085536301136,-6.963920593261719,5.314844608306885,-2.395526647567749,6.9749226570129395,4.659604072570801
25,6.25,1,2.5735220909118652,-1.5666403770446777,5.1348371505737305,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
25,6.25,2,2.326906681060791,4.030401706695557,4.5259881019592285,-1.7820264101028442,-6.079254150390625,4.519034385681152
25,6.25,3,-1.4502525329589844,-0.3526504635810852,5.860731601715088,5.719174861907959,-4.171810626983643,4.364777088165283
25,6.25,4,0.31934845447540283,-1.4639918804168701,6.47866153717041,5.001323223114014,3.716939926147461,4.222613334655762
25,6.25,5,-0.10490135848522186,-6.809544563293457,5.459627151489258,-2.395526647567749,6.9749226570129395,4.659604072570801
26,6.5,1,2.4334163665771484,-1.5188108682632446,5.197047710418701,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
26,6.5,2,2.338481903076172,4.113917350769043,4.693019390106201,-1.7820264101028442,-6.079254150390625,4.519034385681152
26,6.5,3,-1.3685047626495361,-0.43056029081344604,5.834752559661865,5.719174861907959,-4.171810626983643,4.364777088165283
26,6.5,4,0.6133788824081421,-1.3031771183013916,6.530391693115234,5.001323223114014,3.716939926147461,4.222613334655762
26,6.5,5,-0.1501094549894333,-6.724102020263672,5.66847038269043,-2.395526647567749,6.9749226570129395,4.659604072570801
27,6.75,1,2.419856548309326,-1.4982103109359741,5.15023136138916,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
27,6.75,2,2.226602792739868,4.082680702209473,4.835583686828613,-1.7820264101028442,-6.079254150390625,4.519034385681152
27,6.75,3,-1.1602110862731934,-0.6232223510742188,5.913798809051514,5.719174861907959,-4.171810626983643,4.364777088165283
27,6.75,4,0.7839551568031311,-1.0663625001907349,6.723094940185547,5.001323223114014,3.716939926147461,4.222613334655762
27,6.75,5,-0.18959330022335052,-6.503411769866943,5.826977252960205,-2.395526647567749,6.9749226570129395,4.659604072570801
28,7.0,1,2.2729170322418213,-1.4532221555709839,5.226799488067627,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
28,7.0,2,2.213862180709839,4.155663967132568,5.0218892097473145,-1.7820264101028442,-6.079254150390625,4.519034385681152
28,7.0,3,-0.9995827078819275,-0.7945261597633362,5.905756950378418,5.719174861907959,-4.171810626983643,4.364777088165283
28,7.0,4,1.0693844556808472,-0.8838708400726318,6.789182662963867,5.001323223114014,3.716939926147461,4.222613334655762
28,7.0,5,-0.23275071382522583,-6.298610687255859,6.044443607330322,-2.395526647567749,6.9749226570129395,4.659604072570801
29,7.25,1,2.2206919193267822,-1.4895368814468384,5.185215950012207,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
29,7.25,2,2.08569598197937,4.094109058380127,5.147779941558838,-1.7820264101028442,-6.079254150390625,4.519034385681152
29,7.25,3,-0.7248522043228149,-1.0123178958892822,5.969866752624512,5.719174861907959,-4.171810626983643,4.364777088165283
29,7.25,4,1.2502249479293823,-0.6586182117462158,6.956282615661621,5.001323223114014,3.716939926147461,4.222613334655762
29,7.25,5,-0.26763027906417847,-5.987786293029785,6.147116661071777,-2.395526647567749,6.9749226570129395,4.659604072570801
30,7.5,1,2.0260629653930664,-1.4338648319244385,5.260453224182129,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
30,7.5,2,2.0651261806488037,4.148036956787109,5.335282802581787,-1.7820264101028442,-6.079254150390625,4.519034385681152
30,7.5,3,-0.4278182089328766,-1.2013061046600342,6.021772861480713,5.719174861907959,-4.171810626983643,4.364777088165283
30,7.5,4,1.5007106065750122,-0.43678373098373413,6.990203380584717,5.001323223114014,3.716939926147461,4.222613334655762
30,7.5,5,-0.31170615553855896,-5.67366886138916,6.267197132110596,-2.395526647567749,6.9749226570129395,4.659604072570801
31,7.75,1,1.9525117874145508,-1.4216159582138062,5.217975616455078,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
31,7.75,2,1.9310532808303833,4.082486152648926,5.493391990661621,-1.7820264101028442,-6.079254150390625,4.519034385681152
31,7.75,3,-0.2597065567970276,-1.3360170125961304,6.2059645652771,5.719174861907959,-4.171810626983643,4.364777088165283
31,7.75,4,1.745492696762085,-0.23134806752204895,7.068206787109375,5.001323223114014,3.716939926147461,4.222613334655762
31,7.75,5,-0.356459379196167,-5.341419219970703,6.353803634643555,-2.395526647567749,6.9749226570129395,4.659604072570801
32,8.0,1,1.8462004661560059,-1.384779691696167,5.290933132171631,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
32,8.0,2,1.9234330654144287,4.025408744812012,5.705001354217529,-1.7820264101028442,-6.079254150390625,4.519034385681152
32,8.0,3,-0.09139557182788849,-1.525162935256958,6.289761066436768,5.719174861907959,-4.171810626983643,4.364777088165283
32,8.0,4,1.9804487228393555,0.017691314220428467,7.028200149536133,5.001323223114014,3.716939926147461,4.222613334655762
32,8.0,5,-0.39576902985572815,-5.025579452514648,6.430081844329834,-2.395526647567749,6.9749226570129395,4.659604072570801
33,8.25,1,1.797597050666809,-1.331897497177124,5.25046443939209,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
33,8.25,2,1.805099606513977,3.9090187549591064,5.901055812835693,-1.7820264101028442,-6.079254150390625,4.519034385681152
33,8.25,3,-0.012126624584197998,-1.7420103549957275,6.426586151123047,5.719174861907959,-4.171810626983643,4.364777088165283
33,8.25,4,2.2342772483825684,0.25140708684921265,7.039769172668457,5.001323223114014,3.716939926147461,4.222613334655762
33,8.25,5,-0.4220374822616577,-4.718444347381592,6.501550197601318,-2.395526647567749,6.9749226570129395,4.659604072570801
34,8.5,1,1.607298731803894,-1.3155664205551147,5.319241046905518,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
34,8.5,2,1.7684236764907837,3.8123257160186768,6.121775150299072,-1.7820264101028442,-6.079254150390625,4.519034385681152
34,8.5,3,0.16450056433677673,-1.9288806915283203,6.422656536102295,5.719174861907959,-4.171810626983643,4.364777088165283
34,8.5,4,2.460747480392456,0.5025387406349182,6.916379928588867,5.001323223114014,3.716939926147461,4.222613334655762
34,8.5,5,-0.4760848879814148,-4.407539367675781,6.550990104675293,-2.395526647567749,6.9749226570129395,4.659604072570801
35,8.75,1,1.3931363821029663,-1.2794220447540283,5.519037246704102,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
35,8.75,2,1.6129603385925293,3.6534066200256348,6.271875858306885,-1.7820264101028442,-6.079254150390625,4.519034385681152
35,8.75,3,0.2080761194229126,-1.9905781745910645,6.453091144561768,5.719174861907959,-4.171810626983643,4.364777088165283
35,8.75,4,2.6798388957977295,0.7525018453598022,6.922135353088379,5.001323223114014,3.716939926147461,4.222613334655762
35,8.75,5,-0.6404290199279785,-4.221461296081543,6.622544765472412,-2.395526647567749,6.9749226570129395,4.659604072570801
36,9.0,1,1.3116298913955688,-1.289146065711975,5.57929801940918,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
36,9.0,2,1.4667184352874756,3.5448620319366455,6.470202445983887,-1.7820264101028442,-6.079254150390625,4.519034385681152
36,9.0,3,0.18449519574642181,-2.0003020763397217,6.468989849090576,5.719174861907959,-4.171810626983643,4.364777088165283
36,9.0,4,2.8976259231567383,0.9971293210983276,6.788878440856934,5.001323223114014,3.716939926147461,4.222613334655762
36,9.0,5,-0.7043454647064209,-3.9169578552246094,6.649741172790527,-2.395526647567749,6.9749226570129395,4.659604072570801
37,9.25,1,1.1504216194152832,-1.192552089691162,5.549549579620361,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
37,9.25,2,1.2953587770462036,3.2983500957489014,6.5688629150390625,-1.7820264101028442,-6.079254150390625,4.519034385681152
37,9.25,3,0.16947756707668304,-2.022993564605713,6.476848125457764,5.719174861907959,-4.171810626983643,4.364777088165283
37,9.25,4,3.1253933906555176,1.2240192890167236,6.772581577301025,5.001323223114014,3.716939926147461,4.222613334655762
37,9.25,5,-0.8764290809631348,-3.7504220008850098,6.692823886871338,-2.395526647567749,6.9749226570129395,4.659604072570801
38,9.5,1,1.085376262664795,-1.2338217496871948,5.5557026863098145,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
38,9.5,2,1.0816940069198608,3.052480936050415,6.739123344421387,-1.7820264101028442,-6.079254150390625,4.519034385681152
38,9.5,3,0.25062280893325806,-2.189263105392456,6.453200817108154,5.719174861907959,-4.171810626983643,4.364777088165283
38,9.5,4,3.3118247985839844,1.4298039674758911,6.66504430770874,5.001323223114014,3.716939926147461,4.222613334655762
38,9.5,5,-1.018337607383728,-3.585817337036133,6.717808723449707,-2.395526647567749,6.9749226570129395,4.659604072570801
39,9.75,1,1.0285528898239136,-1.272465705871582,5.580584526062012,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
39,9.75,2,0.867003321647644,2.7032277584075928,6.803112506866455,-1.7820264101028442,-6.079254150390625,4.519034385681152
39,9.75,3,0.4437994658946991,-2.405471086502075,6.452434539794922,5.719174861907959,-4.171810626983643,4.364777088165283
39,9.75,4,3.483821153640747,1.6339330673217773,6.692946434020996,5.001323223114014,3.716939926147461,4.222613334655762
39,9.75,5,-1.1870588064193726,-3.4059932231903076,6.763620853424072,-2.395526647567749,6.9749226570129395,4.659604072570801
40,10.0,1,0.8354837894439697,-1.2400379180908203,5.641048908233643,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
40,10.0,2,0.6374462246894836,2.365373134613037,6.8521728515625,-1.7820264101028442,-6.079254150390625,4.519034385681152
40,10.0,3,0.6843987107276917,-2.553558349609375,6.441501617431641,5.719174861907959,-4.171810626983643,4.364777088165283
40,10.0,4,3.630413055419922,1.8417078256607056,6.575279235839844,5.001323223114014,3.716939926147461,4.222613334655762
40,10.0,5,-1.2707765102386475,-3.119340658187866,6.767157554626465,-2.395526647567749,6.9749226570129395,4.659604072570801
41,10.25,1,0.5204919576644897,-1.253012776374817,5.662751197814941,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
41,10.25,2,0.4156956672668457,1.9885848760604858,6.847597599029541,-1.7820264101028442,-6.079254150390625,4.519034385681152
41,10.25,3,0.9304757118225098,-2.7442846298217773,6.39160680770874,5.719174861907959,-4.171810626983643,4.364777088165283
41,10.25,4,3.781318187713623,2.011660099029541,6.575444221496582,5.001323223114014,3.716939926147461,4.222613334655762
41,10.25,5,-1.3371009826660156,-2.861586570739746,6.764455318450928,-2.395526647567749,6.9749226570129395,4.659604072570801
42,10.5,1,0.34592244029045105,-1.2890348434448242,5.630827903747559,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
42,10.5,2,0.2169080674648285,1.6346817016601562,6.809896945953369,-1.7820264101028442,-6.079254150390625,4.519034385681152
42,10.5,3,1.192582607269287,-2.877335786819458,6.357853889465332,5.719174861907959,-4.171810626983643,4.364777088165283
42,10.5,4,3.9323160648345947,2.200350522994995,6.452364444732666,5.001323223114014,3.716939926147461,4.222613334655762
42,10.5,5,-1.5130031108856201,-2.694176197052002,6.811964511871338,-2.395526647567749,6.9749226570129395,4.659604072570801
43,10.75,1,0.028245359659194946,-1.2788299322128296,5.641427993774414,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
43,10.75,2,0.002991914749145508,1.2739694118499756,6.788195610046387,-1.7820264101028442,-6.079254150390625,4.519034385681152
43,10.75,3,1.4368205070495605,-3.0297961235046387,6.3026933670043945,5.719174861907959,-4.171810626983643,4.364777088165283
43,10.75,4,4.0622663497924805,2.373344898223877,6.473062038421631,5.001323223114014,3.716939926147461,4.222613334655762
43,10.75,5,-1.591927170753479,-2.420154094696045,6.7980546951293945,-2.395526647567749,6.9749226570129395,4.659604072570801
44,11.0,1,-0.14711758494377136,-1.338493824005127,5.628578186035156,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
44,11.0,2,-0.18822093307971954,1.0216727256774902,6.8778276443481445,-1.7820264101028442,-6.079254150390625,4.519034385681152
44,11.0,3,1.6999502182006836,-3.1719963550567627,6.301868438720703,5.719174861907959,-4.171810626983643,4.364777088165283
44,11.0,4,4.193182945251465,2.518211841583252,6.36905574798584,5.001323223114014,3.716939926147461,4.222613334655762
44,11.0,5,-1.7785370349884033,-2.271143913269043,6.890556335449219,-2.395526647567749,6.9749226570129395,4.659604072570801
45,11.25,1,-0.4524768590927124,-1.3144627809524536,5.631717681884766,-7.2326459884643555,-0.12903286516666412,4.5721564292907715
45,11.25,2,-0.36429229378700256,0.740996241569519,6.852222919464111,-1.7820264101028442,-6.079254150390625,4.519034385681152
45,11.25,3,1.9564741849899292,-3.304905891418457,6.22836446762085,5.719174861907959,-4.171810626983643,4.364777088165283
45,11.25,4,4.315203666687012,2.674329996109009,6.375853538513184,5.001323223114014,3.716939926147461,4.222613334655762
45,11.25,5,-1.84514319896698,-1.991687297821045,6.85659646987915,-2.395526647567749,6.9749226570129395,4.659604072570801
